x1,x2
0.6156048449383908,-0.380346476745959
1.2540537279912602,-0.3398942769534568
-0.8536235217988531,0.5604193771270675
0.9106491458322196,-0.534493953779653
1.9051742155735427,0.2061674976469594
1.9324161513559757,0.3854449991712386
0.04772373646214961,0.37175584239168136
-0.7564653198177947,0.6828784779633863
0.4419588277386433,0.9310396905553084
-0.12083619717522147,0.9778815503546108
-0.035588973366265556,0.9894817210661502
0.32106990636410526,-0.18545179777465717
-0.11782502252044602,0.9431355061456974
-0.9388841758131148,0.24652540994674613
-0.6675864520706554,0.7339374710526665
0.8552223973132416,0.4708959051778375
1.193241855241946,-0.4253957052191416
1.0451548406062015,-0.5696511841417414
-1.0005191655457721,0.03252728663481867
1.2363007110188482,-0.5481552305156066
0.2562631974683521,-0.053176015708362945
0.0907557159219952,-0.041803143856856975
-0.6787213737594018,0.6929038109297851
1.9585639304847868,0.5708598490301476
0.5848766751456622,-0.3112450188668322
1.8303449724677123,0.046165062080609276
0.21633606647191472,0.041529772803746076
0.6340839708271491,-0.3790385796606289
0.2897525876386125,0.9457386281284957
1.8400572503384944,-0.055476392544636446
-0.013381641963732815,0.002892052777897558
-1.030635583272145,0.12294944159534187
-0.5620109147625841,0.862403449034401
0.1945800114569522,-0.18799972718129485
0.49129829968461786,-0.37206857861803944
1.0855214474853525,-0.5373477433611478
0.44107946418573535,0.8239413176733789
0.2524817916949963,1.1345716415816527
-1.0142985902829842,0.015580728993018121
0.7823601049352268,-0.4788692276790931
0.6249885991450861,0.8013083520645806
1.7347089220761835,-0.27960870326124726
-1.0258334030067242,0.34920038328249753
0.9379376086369542,0.2334555189066379
0.12112133673408709,0.3237854560200962
-0.2772759750454988,0.9462671619401523
2.0388122475330688,0.4476695802921442
0.9090450428369742,0.5305568523371619
0.9210912211659061,0.09483121538129485
-0.27071582962582985,1.0256937983405003
1.4414358100357687,-0.3784237234963245
0.5272251143074379,0.874068250990727
1.6441412867970169,-0.23361906357158313
0.847983039793972,0.6145913727697451
-0.00945284194337244,0.4632483873667436
0.8962196393433932,0.24158027549923602
0.18619094786411394,-0.11161650677293244
1.802945763141513,-0.1232546073432095
0.7678672683435653,-0.5427726259625569
1.010766073200228,0.10398434279533902
0.8985586282938642,0.4469718245318618
1.7628955506386157,-0.1898768811619321
-0.18019167916632145,0.9943206124032352
1.998325996483158,0.2518558422789765
1.8294823874650223,-0.06959440705056928
1.4230681913057106,-0.4274403480319064
0.49831397814445655,-0.4026662333699665
0.023632846192197493,0.9339751596068395
0.8088128948219855,0.6142424599735288
-0.9079374060372314,0.5486961701074027
0.03299860656080342,1.0071052344359464
0.6049754064790595,0.8717224326091673
1.4806676458842312,-0.2852813072949951
1.8847072968109508,0.2528724557272986
0.09402547507906084,0.4208913363608079
1.0785656584655652,-0.023620195459678126
-0.5794842471201231,0.7639281134554924
1.9515780399131197,0.25838074052929816
-0.45618214059971973,0.9607826531895927
-0.7796399099555171,0.6023591164089757
0.9286925223992771,0.3357067913047791
1.6661313973650356,-0.19090185154148662
-0.9628161640707817,0.14378233417649702
0.0961731079827029,0.0026620585427586524
1.259469109771333,-0.4069366439053148
0.7369789555547986,-0.41619022863936106
-0.4369240623833347,0.8869190782676615
-0.001673480444537398,1.0742282184698826
-0.9063529910443044,0.6393464850296847
-0.9490744185807274,0.45532365229780497
0.9460606154690799,-0.49101814467250243
0.974930832241456,0.216424080608139
-0.9172525048802896,0.4816568420216977
0.04391919932279569,0.34131070182416856
0.2625305000297157,0.9576286536992831
0.6691912610818991,0.6356100346795363
1.5604666487460876,-0.41689169204915283
0.7905680896930383,0.7562340675338645
-0.031715362099065156,0.1633593823014382
0.37529101016386457,-0.24570929571001207
